Date,SPY C-to-C,BAC C-to-C,SPY O-to-C,BAC O-to-C
29/10/2007,0.367057487,-0.109829537,-0.072268569,-0.479429254
30/10/2007,-0.602984751,0.056837168,-0.300885107,0.040268413
31/10/2007,1.113828197,0.763260218,0.621833719,-0.208384844
01/11/2007,-2.602727952,-5.454609664,-0.81679928,-1.717017288
02/11/2007,0.234530515,-1.220150683,-0.219419351,-0.511183298
05/11/2007,-0.614730922,-1.596462331,0.312237345,0.738548084
06/11/2007,1.273146601,2.790036969,0.461698723,1.324039918
07/11/2007,-2.98080325,-5.208721064,-1.429684416,-3.280945007
08/11/2007,-0.044939884,0.563867523,0.283346987,0.269311115
09/11/2007,-1.513926121,1.017723078,0.403419912,3.474671884
12/11/2007,-0.889513885,0.216090984,-0.662421837,-1.177059514
13/11/2007,2.877665179,5.088369312,1.504118735,3.125882409
14/11/2007,-0.715439121,-1.182982955,-0.802545925,-1.756511173
15/11/2007,-1.201202756,-3.417126062,-1.254639556,-2.58526106
16/11/2007,0.482900838,0.463893361,-0.282365863,0.43847134
19/11/2007,-1.696626026,-3.340322191,-1.047882702,-1.6501736
20/11/2007,0.461025781,-0.106733379,0.304001486,0.951809141
21/11/2007,-1.668968358,-1.534333182,-0.267135034,-0.007001736
23/11/2007,1.402806533,2.555940654,0.508044505,0.948201551
26/11/2007,-2.099024805,-3.002224892,-1.858104137,-1.258604493
27/11/2007,1.636587512,2.721146596,0.582686083,1.225380553
28/11/2007,2.867892014,4.382574168,1.666321921,2.779545517
29/11/2007,0.016065831,-0.456958221,0.087426298,-0.430531694
30/11/2007,0.800595297,3.36110253,-0.552939182,0.127357467
03/12/2007,-0.585320995,-1.449577085,0.005866373,-0.726690534
04/12/2007,-0.677545205,-1.673847255,0.135499832,0.174526657
05/12/2007,1.579952825,1.346603768,0.652677153,1.442628624
06/12/2007,1.496118091,1.635125081,1.280229892,1.039672701
07/12/2007,-0.215994736,-1.256666831,-0.378094548,-0.987399973
10/12/2007,0.854722924,2.859845229,0.474413241,1.831750015
11/12/2007,-2.528576908,-4.479932926,-2.476403628,-3.277623534
12/12/2007,0.607898293,-2.509444235,-2.110045106,-4.024217981
13/12/2007,0.143305663,-0.867597426,0.315058104,0.812473023
14/12/2007,-1.434257303,-2.126091901,-0.474255585,-0.667281708
17/12/2007,-1.434718943,-1.040763925,-0.706404465,0.376161244
18/12/2007,0.518077329,-0.279620732,0.286576605,0.231931146
19/12/2007,-0.093651202,0.177130699,0.026493707,-0.52230414
20/12/2007,0.604780038,-0.376898452,-0.240058926,-0.924059214
21/12/2007,1.135780207,1.47155924,0.432413518,-0.438659705
24/12/2007,0.722027159,0.704970335,0.267468556,-0.426079232
26/12/2007,0.163260586,0.04950363,0.354508987,0.574870221
27/12/2007,-1.297052564,-1.926264495,-0.776540029,-0.59549214
28/12/2007,0.002497299,-0.827856235,-0.59553445,-1.505656094
31/12/2007,-0.759618988,0.239263488,-0.055293793,1.400503134
02/01/2008,-1.269356216,-1.362667823,-1.654622099,-2.331190965
03/01/2008,-0.046087971,-0.586092841,-0.187613515,-0.108283236
04/01/2008,-2.457563121,-1.141080826,-1.224714016,-0.833535673
07/01/2008,0.377547723,0.232429838,-0.744448425,0.128324272
08/01/2008,-1.88181465,-3.93142146,-1.808111988,-3.092947641
09/01/2008,1.411401477,1.120538986,0.606832826,0.872306495
10/01/2008,0.745353415,1.517091116,1.745561344,3.056349589
11/01/2008,-1.261011041,-2.128620684,-0.520675521,-0.812339774
14/01/2008,1.046584831,1.962147122,0.707922734,2.009570744
15/01/2008,-2.517431016,-3.499670044,-0.927129641,0.145007884
16/01/2008,-0.579624529,2.174840253,-0.595619725,0.793420915
17/01/2008,-2.868248529,-4.576685231,-3.006255726,-4.349648506
18/01/2008,-0.577810483,-2.329125461,-1.448188007,-3.608380251
22/01/2008,-1.045562735,3.922315688,2.611665414,4.428491195
23/01/2008,1.980861668,8.0344021,3.836448246,7.073221909
24/01/2008,0.969568584,-2.111472081,0.206709475,-2.419177377
25/01/2008,-1.475992837,-0.473668055,-1.83880352,-0.859287878
28/01/2008,1.738725837,4.224106808,1.849763056,4.489301494
29/01/2008,0.569377044,1.91030219,0.10943271,0.37415854
30/01/2008,-0.506493549,0.675003663,0.323418715,2.045587461
31/01/2008,1.512291292,4.665734353,3.324404779,5.384433455
01/02/2008,1.468522513,2.006915774,1.044043662,1.102739964
04/02/2008,-1.01430455,-2.324227702,-0.383417969,-0.412733494
05/02/2008,-3.163257305,-3.718944295,-1.077414502,-1.01274237
06/02/2008,-0.748958077,-0.061268432,-0.795921988,0.016664023
07/02/2008,0.812371949,2.577390676,0.466322216,1.973884643
08/02/2008,-0.477817672,-2.842594368,0.15670652,-0.546794444
11/02/2008,0.608438319,-0.01436255,0.682057185,0.397794715
12/02/2008,0.760627222,1.821796502,-0.327938502,0.028472483
13/02/2008,1.319852202,1.18181279,0.805498938,0.525425886
14/02/2008,-1.242029066,-2.714459739,-0.707614648,-0.84987567
15/02/2008,0.061109927,1.188657786,0.199644349,1.86691154
19/02/2008,-0.027746603,-0.013527559,-0.972350958,-0.58961819
20/02/2008,0.820608907,0.990986885,1.205943065,1.734825319
21/02/2008,-1.217643217,-1.962484793,-1.917936652,-2.902494144
22/02/2008,0.860848494,1.165469822,0.013966437,0.565580032
25/02/2008,1.269549945,0.874503212,1.539173581,1.971557832
26/02/2008,0.727528521,-0.549932488,0.790998399,-1.197053314
27/02/2008,-0.120933,0.453987556,0.288831381,0.297307929
28/02/2008,-0.819338199,-3.358244527,-0.110295158,-1.978313115
29/02/2008,-2.765905521,-4.181294008,-1.335593204,-1.608120559
03/03/2008,0.129269366,-1.324417764,0.465794679,0.47532988
04/03/2008,-0.358661988,-0.956316737,0.496240791,0.633130054
05/03/2008,0.586856375,-3.165445543,-0.105932071,-1.798529345
06/03/2008,-2.160696007,-2.778508699,-1.158642309,-0.286262489
07/03/2008,-0.842773557,0.712040167,-0.246787092,0.48964617
10/03/2008,-1.434961258,-3.897892541,-1.228193119,-3.254670649
11/03/2008,3.490895013,6.537225039,0.761998665,1.481098015
12/03/2008,-0.809841856,-1.682802582,-0.834615048,-1.00238239
13/03/2008,0.47274919,0.218693151,2.500858224,4.92464116
14/03/2008,-2.012232996,-3.873859856,-2.465056888,-3.803191202
17/03/2008,-0.923277257,0.94994944,1.734062755,4.298630672
18/03/2008,4.041493546,7.677789301,1.88051093,4.168134435
19/03/2008,-2.304501298,-0.692617174,-2.577117532,-2.964796007
20/03/2008,1.872092951,8.342065767,2.153666281,5.966465291
24/03/2008,1.512051193,1.408689843,0.676414775,2.260603021
25/03/2008,0.209431095,-3.418647437,0.013904828,-2.064054005
26/03/2008,-0.875916578,-2.863439639,-0.314448014,-0.335813263
27/03/2008,-1.057361366,-3.003064996,-1.096264868,-2.859222598
28/03/2008,-0.809655522,-1.403804345,-1.098686896,-1.325784183
31/03/2008,0.518105005,-0.36443781,0.407945769,-1.189630643
01/04/2008,3.558887189,7.4299341,2.011599709,2.911517957
02/04/2008,-0.107769285,-1.077017721,-0.249799957,-1.197677577
03/04/2008,0.133630731,0.230211824,0.659994479,1.522893888
04/04/2008,0.126174613,-2.448931621,-0.052054429,-1.293923813
07/04/2008,0.118744438,0.246963342,-0.423177403,-0.313624777
08/04/2008,-0.45130228,-2.742523849,0.189592278,-1.701823518
09/04/2008,-0.792641765,-1.148470231,-0.604195812,-0.797871642
10/04/2008,0.422072636,-0.564570266,0.235316845,0.09354492
11/04/2008,-1.959365279,-1.952607538,-0.95061529,-1.173175086
14/04/2008,-0.359021506,-3.721359348,-0.18140339,-1.798223481
15/04/2008,0.557468817,0.16919673,-0.203410652,-1.736374806
16/04/2008,2.018461818,3.668532268,1.165855821,1.599167752
17/04/2008,0.177952741,1.401666473,0.402284089,2.735849412
18/04/2008,1.824602577,2.901379759,0.128887946,-1.353662262
21/04/2008,-0.149157635,-2.254797154,0.215365135,-1.310566589
22/04/2008,-0.764884721,-1.712645998,-0.429444069,-0.230148193
23/04/2008,0.197940962,-0.186900258,0.122491675,0.311860107
24/04/2008,0.601976762,2.573703622,0.656927847,1.962891053
25/04/2008,0.755976122,1.318020463,0.106632821,-0.598211832
28/04/2008,-0.141052176,-0.309367793,0.163770091,1.037913863
29/04/2008,-0.335181394,-0.679620658,-0.079867024,-0.486464435
30/04/2008,-0.487969214,-0.79152423,-0.496535186,-0.516393064
01/05/2008,1.799256558,4.915566523,1.431893976,4.02361424
02/05/2008,0.26441369,0.990833608,-0.410734565,-1.160346309
05/05/2008,-0.394994854,-2.10197683,-0.178435876,-0.675298146
06/05/2008,0.823237449,0.900508285,1.339975628,2.543301939
07/05/2008,-1.811802147,-3.203477475,-1.479352604,-2.866762143
08/05/2008,0.396178464,-1.567274631,-0.008061506,-1.262616456
09/05/2008,-0.643594923,-1.988941906,0.272424549,-1.340931608
12/05/2008,1.118767424,2.216165331,0.843592887,0.914106064
13/05/2008,-0.047688478,-2.10794817,-0.086368016,-1.56106856
14/05/2008,0.400247949,0.443558421,-0.298369637,-0.095656577
15/05/2008,1.116987669,-0.297145503,0.99413516,-0.34214123
16/05/2008,0.114468391,-1.343815588,0.209613695,-0.483943023
19/05/2008,0.121359427,-0.164984826,0.027152566,0.248848062
20/05/2008,-0.85561771,-1.789885711,-0.509158232,-0.707214088
21/05/2008,-1.635533704,-2.257221238,-1.963836992,-2.132487157
22/05/2008,0.224421734,0.503813617,-0.015235871,0.098021808
23/05/2008,-1.252320879,-2.404511874,-0.68679643,-0.710974959
27/05/2008,0.67449834,0.791378446,0.53363094,0.279863852
28/05/2008,0.447919855,-0.825262054,-0.015290556,-0.641316682
29/05/2008,0.495998809,2.045206769,0.435518435,2.058198
30/05/2008,0.073517475,-1.518917642,0.048961401,-0.530785192
02/06/2008,-0.929900638,-1.248706916,-0.525418618,0.070061353
03/06/2008,-0.575880734,-0.687905989,-0.476883246,-0.593518727
04/06/2008,0.023764955,-4.049131746,-0.327067895,-1.545832323
05/06/2008,1.896597706,0.150631141,1.202037961,-0.237904577
06/06/2008,-3.087886116,-4.904869678,-1.882284822,-2.544689733
09/06/2008,0.192418878,-2.339382565,-0.05214056,-2.425701261
10/06/2008,-0.335312401,-0.31350804,0.440181963,-1.159806496
11/06/2008,-1.627131532,-2.579215147,-1.156209598,-2.647619951
12/06/2008,0.389291457,2.116961999,-0.85531822,-1.084191781
13/06/2008,1.441774189,1.275526896,0.671957584,1.436035754
16/06/2008,0.001943705,1.769299468,0.447319144,0.271329747
17/06/2008,-0.652783856,-3.589942382,-0.801989925,-3.729066399
18/06/2008,-0.865452242,-2.822806734,-0.572901119,-1.428803128
19/06/2008,0.328918813,-0.97593271,0.549330245,1.151191862
20/06/2008,-2.363921036,-3.852787424,-0.75002178,0.777191424
23/06/2008,0.06246078,-4.246344065,-0.440792453,-4.201572054
24/06/2008,-0.295023095,2.794386751,0.296415044,1.959449354
25/06/2008,0.594227831,0.132128267,-0.03115969,-2.698614853
26/06/2008,-2.926912826,-7.221223049,-1.428226096,-1.749399556
27/06/2008,-0.31887558,-0.469373316,0.178852817,-0.605415832
30/06/2008,0.001449095,-3.537848561,0.240638676,-2.428182535
01/07/2008,0.477770001,0.308938142,1.082910689,0.8033073
02/07/2008,-1.806598149,-5.464185348,-1.8975065,-5.191312674
03/07/2008,0.223230027,-0.521327663,0.030770193,0.218839889
07/07/2008,-1.025106882,-4.142513841,-0.886979672,-2.39338031
08/07/2008,1.800699289,9.300735924,1.124133747,6.009538713
09/07/2008,-2.271225528,-6.515830202,-2.098043652,-6.368242507
10/07/2008,0.761941248,1.316979856,-0.153025742,-1.348954018
11/07/2008,-1.065400161,-2.985395177,-0.138210656,-0.422053261
14/07/2008,-0.995595341,-7.456860793,-1.201605368,-6.852501742
15/07/2008,-1.088106883,-8.553974448,0.179800276,-3.374825743
16/07/2008,2.48175003,20.42386022,2.303858189,14.04812755
17/07/2008,1.143563414,11.91857427,-0.152105626,-1.645054643
18/07/2008,0.05692087,7.460345488,0.365082275,7.417747103
21/07/2008,0.025152148,3.819611628,-0.626716897,-4.995904507
22/07/2008,1.357504076,12.94787303,1.813085039,15.28419672
23/07/2008,0.423484064,2.495238991,0.139892086,2.097207238
24/07/2008,-2.198667993,-7.678298953,-2.102081073,-9.618541314
25/07/2008,0.279997708,-3.546917706,0.023028382,-0.608530175
28/07/2008,-1.779853361,-5.241268682,-1.7232139,-7.388295525
29/07/2008,2.211037566,13.07602684,1.607201051,12.41084242
30/07/2008,1.689723219,4.931393381,0.616026447,-1.314686042
31/07/2008,-1.260234685,-2.198558389,-0.59707164,-1.201607308
01/08/2008,-0.544304551,1.326119848,-0.008803376,3.36121335
04/08/2008,-0.930895704,-1.883793777,-0.480208637,-0.112941361
05/08/2008,2.772536347,2.864568776,1.681663979,0.666295201
06/08/2008,0.521897834,-0.540357799,0.761811041,2.475908065
07/08/2008,-1.725549746,-5.279196828,-0.764050207,-5.378242492
08/08/2008,2.177001558,1.915929269,2.241837408,3.472742667
11/08/2008,0.785336721,3.257266541,0.614914967,2.42041916
12/08/2008,-1.075809749,-6.546686328,-0.950528687,-5.150018053
13/08/2008,-0.331757377,-7.310337866,0.022445653,-3.336011355
14/08/2008,0.574445439,4.202974844,1.031439414,2.476112797
15/08/2008,0.402233441,1.856202762,-0.261974631,-2.16415842
18/08/2008,-1.392381545,-4.571923175,-1.591743566,-2.375956515
19/08/2008,-0.95456865,-4.296975992,-0.519807809,-1.088889667
20/08/2008,0.582432811,4.478793431,0.667632623,3.752179146
21/08/2008,0.236059418,-1.149317806,1.025234135,2.530023576
22/08/2008,1.174156117,4.075916869,0.316501219,0.24006868
25/08/2008,-1.900444014,-4.369856487,-1.316603333,-2.544909567
26/08/2008,0.284335449,0.815461496,-0.095193076,-1.403551786
27/08/2008,0.829945087,1.996003222,0.444746063,1.917777054
28/08/2008,1.431356663,5.371305093,0.692746474,3.407149596
29/08/2008,-1.249477127,-0.487774141,-0.873726237,0.973501252
02/09/2008,-0.434667899,4.701537703,-1.952935121,-1.372965553
03/09/2008,-0.131327702,1.124408692,-0.016563313,3.816637906
04/09/2008,-3.046396694,-7.601652662,-1.996908687,-4.945606512
05/09/2008,0.459581677,5.475626076,0.828982356,6.408553221
08/09/2008,2.065964355,7.41250195,-0.197508425,-0.796798099
09/09/2008,-3.404461941,-6.21873688,-2.598031393,-6.652578126
10/09/2008,0.544599852,-0.528049831,0.273494951,1.36072365
11/09/2008,1.494709546,2.315785481,2.122427728,6.485960925
12/09/2008,0.216281795,2.147713816,0.671911981,2.311372839
15/09/2008,-4.37229273,-22.93970955,-0.911225285,-5.243979724
16/09/2008,1.289068239,9.662232244,2.434382126,4.054304008
17/09/2008,-4.75412985,-6.905232201,-1.982496558,-1.64872318
18/09/2008,3.717000647,11.80292943,2.926956548,12.86268587
19/09/2008,3.616424004,14.88106148,-0.568150675,-3.565181131
22/09/2008,-3.564714052,-4.751370991,-2.464096803,-2.196063317
23/09/2008,-1.653877772,-2.093783354,-1.688877138,-6.518490486
24/09/2008,0.144023561,-0.241403435,-0.516036505,-1.990864734
25/09/2008,1.827355619,2.73859505,1.112717838,2.305404235
26/09/2008,0.347545548,8.687677798,2.002006382,8.523735589
29/09/2008,-7.275518649,-15.34044988,-4.473328362,-8.165314421
30/09/2008,3.30311673,8.581507286,2.334109712,5.860200929
01/10/2008,-0.592566375,8.80558258,0.777518045,8.526890478
02/10/2008,-4.083344903,-4.660007154,-2.404028423,-2.073058679
03/10/2008,-1.210968469,-5.298062799,-2.96162579,-9.351116017
06/10/2008,-3.432322405,-4.959795611,-1.97219496,-2.158965
07/10/2008,-6.274039529,-31.12483767,-5.975699756,-16.78462189
08/10/2008,-1.444561462,-9.079948535,0.347066834,-0.234205684
09/10/2008,-6.949595729,-10.35274416,-8.57445862,-15.39615112
10/10/2008,-1.307688371,6.041948321,2.142830577,-5.260833183
13/10/2008,10.75610771,8.761943042,4.642867902,0.918237179
14/10/2008,-0.927733099,14.27376015,-3.244744362,1.768753928
15/10/2008,-9.601894922,-10.13901373,-4.323729939,-3.029536122
16/10/2008,4.134684871,2.008321144,2.233530401,-3.646212395
17/10/2008,-0.489214305,-4.399553833,2.597752838,0.418658606
20/10/2008,4.601813103,4.718609222,2.565076753,2.392329802
21/10/2008,-3.03235301,-1.473066561,-1.540423088,-1.054491142
22/10/2008,-5.754611862,-5.600197981,-5.634634906,-8.903993551
23/10/2008,0.903567815,1.457910875,0.233568771,0.713974083
24/10/2008,-3.822267597,-8.94514788,3.691085991,0.227622098
27/10/2008,-3.040413135,-1.961491797,-0.391209522,-1.594136402
28/10/2008,10.11345255,11.12061999,4.906420276,4.073259923
29/10/2008,-1.751560351,-3.978292385,2.55484932,1.748251863
30/10/2008,3.332972855,3.262810759,-1.925348715,-2.829052244
31/10/2008,1.764526314,3.375392066,1.811903852,2.416095075
03/11/2008,-0.382720199,0.285486122,-0.618946864,-0.926735128
04/11/2008,3.851807987,3.572794297,1.677280433,2.542098735
05/11/2008,-5.206991032,-12.50072679,-2.989567092,-7.69578521
06/11/2008,-5.041217773,-6.842449981,-4.681435944,-7.883722517
07/11/2008,2.73815045,2.070163214,1.239731764,-0.900905661
10/11/2008,-1.112393009,-5.285086642,-3.503639133,-6.502875944
11/11/2008,-2.316921265,-4.520711045,-0.756793032,-3.63133314
12/11/2008,-5.068651016,-8.982250914,-2.363935155,-7.105788232
13/11/2008,6.651282508,1.412951397,4.84764209,1.564405047
14/11/2008,-4.403616003,-5.179048186,-1.404351569,-4.198392204
17/11/2008,-2.547402745,-8.350402851,0.508067893,-3.25566805
18/11/2008,0.977156501,1.081470161,-1.313929685,-0.892449874
19/11/2008,-5.980682078,-15.08779774,-5.167570379,-9.566535853
20/11/2008,-6.849535585,-14.83529777,-3.813467967,-7.970827594
21/11/2008,5.865044011,1.292510437,1.853152866,-5.034251487
24/11/2008,5.588121883,22.47640009,6.301710623,13.10781075
25/11/2008,1.260826866,3.603430253,0.31097065,0.506469724
26/11/2008,3.448238785,4.101140401,4.416515835,6.954495344
28/11/2008,0.970498803,5.186166607,0.948034677,2.920868338
01/12/2008,-9.07889816,-22.48926778,-4.175808011,-12.28409439
02/12/2008,3.985681257,12.06689055,2.472494187,7.510797921
03/12/2008,2.460831987,3.495654476,3.589921166,6.674463227
04/12/2008,-2.994023013,-5.321798375,-2.869899368,-4.647012741
05/12/2008,3.638892452,6.568190631,4.586101036,6.222202461
08/12/2008,3.566543995,14.77720874,0.458571212,5.421954551
09/12/2008,-2.094200853,-4.17335891,-1.121824151,-0.076330251
10/12/2008,1.077614024,-1.381780069,0.176643178,-1.535972399
11/12/2008,-2.671910553,-10.65966441,-1.838501068,-4.473715186
12/12/2008,0.643982231,-0.143229588,2.107821055,2.152224813
15/12/2008,-1.149828535,-5.785448688,-0.989037035,-2.818064902
16/12/2008,4.828947655,6.862425606,3.30353844,7.358923314
17/12/2008,-0.964847165,-3.269958196,0.634999404,0.737677948
18/12/2008,-1.979126732,-4.416988992,-2.711271545,-6.663449974
19/12/2008,-0.801813921,-1.309857849,-0.474672077,-0.685424176
22/12/2008,-1.678913481,-2.475296657,-2.126071237,-4.323064046
23/12/2008,-0.880441073,-5.176577014,-1.326947913,-2.661555523
24/12/2008,0.368425364,5.401300366,0.114816043,4.752386321
26/12/2008,0.758169917,-0.83802339,0.056484299,-0.258239271
29/12/2008,-0.266586892,-3.132048385,-0.668027154,-3.036523341
30/12/2008,2.330198643,2.19149609,1.237261812,-0.383542662
31/12/2008,1.527161637,5.715045663,1.354527781,6.283391708
02/01/2009,2.934609467,2.954568909,3.090672988,3.623370366
05/01/2009,-0.184544026,-2.976905189,0.486142379,-0.243822687
06/01/2009,0.7074147,2.129057154,-0.353594278,-1.209570029
07/01/2009,-2.934189931,-3.675942245,-1.64549151,-1.417509584
08/01/2009,0.361388392,-1.336647842,0.551467597,-2.21847971
09/01/2009,-2.234515327,-4.206285225,-0.546465164,-2.314878025
12/01/2009,-2.297514055,-12.53400714,-1.681609757,-9.570462604
13/01/2009,0.147127183,-7.380859846,0.159468661,-2.185042251
14/01/2009,-3.245984952,-4.077361049,-1.148228507,0.54201574
15/01/2009,0.210685289,-19.38000605,-0.120701462,-3.111507619
16/01/2009,0.540469424,-15.66940549,-0.867413886,-14.9944568
20/01/2009,-5.247779903,-33.7998399,-3.426472755,-12.3969811
21/01/2009,4.165402056,25.79526213,2.446226004,19.09023874
22/01/2009,-1.417350774,-14.56561633,0.63931686,-3.8095794
23/01/2009,0.443010971,8.59791595,2.128265784,8.152822895
26/01/2009,0.644426387,-3.544206584,-0.917407346,-12.56214532
27/01/2009,1.043214089,7.752941281,0.022714826,3.826776803
28/01/2009,3.289020413,12.38233772,0.990921991,0.313119879
29/01/2009,-3.258647283,-7.595620265,-1.721949596,-2.40413798
30/01/2009,-2.16576259,-2.932922138,-2.640960473,-5.281706385
02/02/2009,-0.196324285,-9.489356471,1.420840586,-2.552396103
03/02/2009,1.499329356,-12.36858912,1.428985253,-12.38704821
04/02/2009,-0.612885066,-12.40882929,-1.167577825,-6.643099523
05/02/2009,1.604737222,4.655974033,2.430108349,16.50672814
06/02/2009,2.701275003,22.00446,1.398049683,11.69728634
09/02/2009,0.227503199,12.25389419,0.366876308,4.210502498
10/02/2009,-4.941473992,-20.90586559,-4.547940872,-19.35596983
11/02/2009,0.813746281,8.659789055,-0.372757048,1.031945175
12/02/2009,0.104900508,-3.287900296,1.703791847,0.214530099
13/02/2009,-1.035590937,-5.002610972,0.454683728,1.844160452
17/02/2009,-4.396397333,-11.49810245,-0.525702329,0.538027535
18/02/2009,-0.218083594,-8.730865918,-0.617678784,-9.113727591
19/02/2009,-1.096972817,-15.34471145,-1.842988873,-9.653815473
20/02/2009,-1.044718981,-2.010419913,0.025086224,8.711107672
23/02/2009,-3.488320182,1.670381103,-3.709637197,-6.68141501
24/02/2009,3.758524511,19.12560372,2.597668345,13.60869301
25/02/2009,-0.903559136,9.265002945,1.13827297,19.68655047
26/02/2009,-1.603557091,2.084814359,-2.042183131,-5.181439785
27/02/2009,-2.277073321,-27.76897351,0.51095664,-7.525897378
02/03/2009,-4.641438174,-9.674883339,-2.875781933,1.430046535
03/03/2009,-0.730204696,3.048917458,-1.982001348,-5.825491062
04/03/2009,2.364980589,-3.492038976,1.529886211,-5.240172952
05/03/2009,-4.175793108,-10.47643658,-2.954364777,-7.839444391
06/03/2009,0.125503754,-2.127337024,-3.118933427,-8.464209793
09/03/2009,-1.085706024,16.85792903,-1.083412885,3.705235022
10/03/2009,5.853891357,23.06346647,2.345868944,4.890281812
11/03/2009,0.52717866,4.054254928,0.258895753,-4.436465326
12/03/2009,3.932936084,18.88264708,4.562889095,18.3400145
13/03/2009,0.813975954,-2.506902191,0.829857825,-4.12353039
16/03/2009,-0.240675446,4.787448908,-1.269303293,-1.077061646
17/03/2009,3.032142864,2.825095563,2.933010927,3.911263666
18/03/2009,2.108492548,20.06391595,2.158738855,10.18001333
19/03/2009,-1.262702002,-9.433453234,-1.420430587,-16.06825534
20/03/2009,-2.779570814,-11.10729647,-1.672317653,-3.133402983
23/03/2009,6.944178903,23.95060187,3.456544734,4.49708244
24/03/2009,-2.005039868,-8.859703514,-0.087078294,1.400833619
25/03/2009,0.972364658,6.90975288,-1.384148337,-3.933764452
26/03/2009,2.197014526,-1.778738077,0.686887591,-1.512156037
27/03/2009,-1.920747536,-2.509561844,-0.220866241,1.389154592
30/03/2009,-3.495479438,-19.16439661,-0.850779365,-6.444216263
31/03/2009,1.007073336,11.10310648,0.65253491,6.444895815
01/04/2009,1.79047708,2.939768017,3.278905378,5.58771651
02/04/2009,2.893213127,3.174320319,0.754909164,-5.431409871
03/04/2009,1.047408892,4.400833191,0.011051647,0.992331579
06/04/2009,-0.849099017,-0.470446949,0.19154861,2.61319301
07/04/2009,-2.340923673,-1.971498634,0.486670081,2.626911372
08/04/2009,1.179164395,-3.884963614,-0.097938205,-6.030560919
09/04/2009,3.871217878,31.36054522,0.822442411,15.2310907
13/04/2009,0.090836673,13.05962247,2.019844782,14.09334572
14/04/2009,-1.836207527,-8.191361435,-0.473823848,-5.607115445
15/04/2009,1.176947993,2.886028995,0.81640008,7.294202851
16/04/2009,1.47595279,-0.282826286,1.452531532,-0.916676688
17/04/2009,0.654290258,4.441230157,1.159834523,5.527465346
20/04/2009,-4.319592409,-29.45211421,-1.682804208,-14.24562923
21/04/2009,1.94462813,7.918025925,1.45254677,12.28531728
22/04/2009,-0.604078777,-5.780363454,0.777316119,-4.146389526
23/04/2009,0.963065332,6.920821587,0.116915472,1.638475947
24/04/2009,1.544367713,2.740428391,1.200456479,2.879994379
27/04/2009,-0.929916432,-1.513933998,0.161722624,-0.182448828
28/04/2009,-0.294073382,-9.204441335,0.666669114,-2.272677056
29/04/2009,2.15939864,5.911643385,0.769088066,-0.427568697
30/04/2009,-0.025039776,2.978325826,-1.225680757,-1.955363225
01/05/2009,0.511387556,-2.172167177,0.548679826,-1.543555805
04/05/2009,3.433194502,18.4233112,1.561633865,10.8749967
05/05/2009,-0.431691078,3.541897749,-0.177537406,1.331799281
06/05/2009,1.78330348,15.8688712,0.39224444,7.93145086
07/05/2009,-1.378800927,7.077999952,-2.439777654,-8.185486387
08/05/2009,2.369491497,4.46307755,0.5385359,-2.243340544
11/05/2009,-1.977437118,-8.334131866,0.119603815,-3.416123732
12/05/2009,-0.155333739,-6.02959261,0.032045577,-3.44231758
13/05/2009,-2.605616334,-10.05450857,-0.831896531,-4.916498429
14/05/2009,0.840087361,1.931844644,0.615246969,0.574552854
15/05/2009,-0.85536425,-5.092103124,-0.674982042,-3.854224916
18/05/2009,2.888371562,8.956700205,1.229102622,0.57634775
19/05/2009,-0.144250284,-3.252579858,0.251087965,-3.697642337
20/05/2009,-0.540962638,1.45756611,-1.785779692,-5.0004214
21/05/2009,-1.55890448,-1.343010713,-0.886305783,-2.158932858
22/05/2009,-0.125329268,-2.441062553,0.648964306,-0.678366233
26/05/2009,2.503446654,-0.850610076,2.387175797,-0.688996441
27/05/2009,-1.847131551,0.055925587,-1.537433986,-1.398605332
28/05/2009,1.470771693,2.488316083,0.671540259,3.050071529
29/05/2009,1.709403485,0.590114977,0.535648667,0.040268413
01/06/2009,2.379914933,1.27942155,1.090503637,0.12798048
02/06/2009,0.07257317,-0.059499382,0.536879508,2.907299231
03/06/2009,-1.253675901,-1.492870372,-0.728718756,-2.094184766
04/06/2009,1.008220959,4.829129989,0.60474596,3.026430537
05/06/2009,-0.064771301,1.069497646,-0.854028594,-0.312512596
08/06/2009,-0.181382475,0.725735983,1.285464361,2.596452007
09/06/2009,0.358537494,0.2233651,0.125617642,0.119010207
10/06/2009,-0.308185232,-0.360003786,-1.025681074,-0.837947292
11/06/2009,0.548360215,7.926064025,0.483313547,5.733505308
12/06/2009,0.282988545,5.893926338,0.422204039,1.820948782
15/06/2009,-2.384583308,-2.775652532,-0.859364406,-0.116453884
16/06/2009,-1.302183319,-4.632138884,-1.080588828,-2.436907983
17/06/2009,-0.088961844,-3.652639194,0.184823437,-1.813875796
18/06/2009,0.749132932,5.063842432,0.857849675,2.480373737
19/06/2009,-0.218626424,2.582803844,-0.476883246,1.404678351
22/06/2009,-3.024101212,-9.951508688,-1.149411119,-7.251707495
23/06/2009,0.165945035,2.205680181,0.166784189,-0.206950501
24/06/2009,0.766770341,0.871173916,-0.345323576,-0.935372858
25/06/2009,2.1067552,0.056837168,1.596492141,0.696546405
26/06/2009,-0.208305239,3.52401052,0.23792112,2.025303627
29/06/2009,0.984681373,2.952233404,0.670754475,2.729509999
30/06/2009,-0.770286847,0.056837168,-0.995715818,-2.139449602
01/07/2009,0.356497923,-0.435239124,-0.217020767,-1.021151711
